Daily Performance of X-Ray Machines ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X-RAY REORT 03-JUL 2200 HRS TO 04 JUL 0600 HRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/Jul,X- 1 (PER),,X-2(PER)(S),,X-3 (PER),,X-4,,X-5(S) ,,X-6(S),,X-7 ,,X-8(S),,X-9,,X-10(S),,X-11(S),,X-12,,X-13,,X-14,,X-15,,X-16,,X-17(S),,X-18 (EXP TP),,X-19(S) IMP TP,,X-20(IMP TP),,X-21(IMP TP),,Total,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Total,"6,136",62,"2,923",27,"1,470",95,"2,541",139,"6,221",81,"6,133",63,"2,085",42,"4,985",76,"3,255",61,"6,701",106,"5,610",81,"6,166",64,0,0,"1,148",287,"1,164",82,"4,304",104,"4,112",73,"8,788",149,"1,321",16,"2,780",140,"1,692",139,"79,535","1,885",,,,,,,
Monthwise Performance of X-Ray Machine - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Month,X-1 (PER),,X-2(PER)(S),,X-3 (PER),,X-4,,X-5 (S),,X-6(S),,X-7 ,,X-8(S),,X-9,,X-10(S),,X-11(S),,X-12,,X-13,,X-13 ,,X-14 ,,X-15(S),,X-16(S),,X-17 (EXP TP),,X-18(S) IMP TP,,X-19(IMP TP),,X-20(IMP TP),,Total,,,,,,,,
,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,Pcs,Ton,,,,,,,
JUL'26,"6,136",62,"2,923",27,"1,470",95,"2,541",139,"6,221",81,"6,133",63,"2,085",42,"4,985",76,"3,255",61,"6,701",106,"5,610",81,"6,166",64,0,0,"1,148",287,"1,164",82,"4,304",104,"4,112",73,"8,788",149,"1,321",16,"2,780",140,"1,692",139,"79,535","1,885",,,,,,,
JUN'26,"83,455",960,"24,006",208,"30,716","1,154","28,289","1,107","47,506",611,"49,962",539,"7,305",241,"40,034",639,"30,695",589,"55,321",736,"47,277",671,"43,086",527,0,0,"17,059","1,373","7,381","1,757","29,260",482,"39,557",615,"89,309","1,410","22,853",264,"25,243","1,260","16,152","1,387","734,466","16,529",,,,,,,
MAY'26,"69,180",823,"14,703",127,"23,373","1,087","32,443","1,000","61,379",752,"56,279",603,"21,405",399,"52,114",763,"36,760",598,"61,362",775,"50,073",654,"50,371",571,,,"22,755","1,084","9,494","2,087","22,378",449,"42,065",639,"78,257","1,371","31,408",375,"30,127","1,264","18,059","1,488","783,985","16,908",,,,,,,
APR'26,"51,156",583,"13,630",119,"22,086","1,071","34,921","1,264","57,601",708,"57,007",600,"20,874",273,"52,499",695,"38,553",611,"62,309",771,"47,968",701,"49,054",574,,,"23,809",995,"10,025","1,946","24,213",436,"49,027",796,"68,750","1,257","14,595",164,"31,199","1,004","20,561","1,081","749,837","15,649",,,,,,,
MAR'26,"53,096",506,"17,940",149,"20,419","1,091","33,641","1,237","49,473",566,"38,126",387,"3,075",100,"51,750",643,"38,671",591,"61,408",644,"52,052",614,"38,897",440,,,"21,953","1,051","8,228","1,647","19,082",302,"45,833",619,"72,385","1,384","22,726",274,"25,088",981,"16,153","1,046","689,996","14,272",,,,,,,
FEB'26,"72,601",752,"29,517",282,"23,435",805,"34,781","1,013","48,884",569,"32,408",347,"7,481",618,"47,605",656,"31,555",557,"55,594",654,"51,098",619,"37,013",475,,,"20,110",884,"8,956","1,726","27,968",389,"38,598",518,"74,068","1,579","11,822",119,"31,460","1,067","15,590","1,099","700,544","14,725",,,,,,,
JAN'26,"61,201",564,"28,597",225,"27,721",952,"32,214","1,049","50,957",622,"27,899",300,"13,840",708,"51,341",689,"33,045",548,"48,036",600,"44,483",605,"27,488",329,,,"26,645",846,"10,978","1,781","5,983",106,"43,946",523,"94,764","1,326","7,256",80,"27,372",963,"18,403","1,065","682,169","13,880",,,,,,,
DEC'25,"57,415",613,"25,452",238,"24,343",818,"24,934","1,155","42,314",505,"20,777",250,"11,087",434,"43,266",608,"28,775",518,"44,628",513,"39,243",553,"11,326",126,,,"19,822",660,"7,739","1,643","1,281",12,"40,414",558,"89,469","1,566","27,321",321,"32,061","1,207","19,237","1,263","610,904","13,558",,,,,,,
NOV'25,"51,860",514,"22,297",183,"26,275",795,"25,974","1,399","42,213",570,"23,988",268,"6,390",392,"42,007",602,"28,838",556,"41,064",511,"43,497",545,"13,897",160,,,"24,238",908,"8,211","1,776","4,594",61,"32,335",419,"81,929","1,558","27,488",269,"37,207","1,110","22,095","1,192","606,397","13,785",,,,,,,
OCT'25,"65,371",674,"19,038",167,"22,737",692,"27,250",968,"42,466",520,"21,354",242,"8,146","1,173","40,086",564,"28,620",561,"37,226",493,"42,356",526,"11,270",203,,,"20,883",736,"7,713","1,567",163,6,"31,636",412,"60,750","1,127","10,818",128,"33,121",929,"22,869","1,070","553,873","12,758",,,,,,,
SEP'25,"58,141",644,"23,256",215,"17,494",753,"31,074",832,"44,326",508,"26,085",291,"11,993","1,217","36,935",551,"27,860",539,"42,642",546,"42,265",557,"15,172",195,,,"25,549",617,"7,616","1,448","1,290",16,"38,098",472,"67,952","1,305","3,268",31,"32,812",847,"17,308",756,"571,136","12,339",,,,,,,
AUG'25,"56,447",632,"15,129",133,"25,888",759,"27,230","1,115","47,250",539,"26,916",264,"14,988",660,"39,561",581,"30,159",578,"40,137",492,"44,899",573,"20,408",247,,,"26,435",649,"9,412","1,464",509,32,"29,787",361,"82,578","1,222",259,3,"32,235",756,"14,699",585,"584,926","11,645",,,,,,,
JUL'25,"57,596",564,"14,826",129,"30,381","1,112","32,011",892,"47,078",609,"35,632",344,"9,899","1,711","41,031",590,"28,428",554,"25,215",303,"53,560",572,"24,104",294,,,"32,574",546,"23,191",786,1,0,"21,878",299,"63,157",905,"1,018",11,"27,754",556,"18,236",579,"587,570","11,358",,,,,,,
Jun'25,"53,214",587,"18,517",169,"36,159","1,263","29,002",774,"44,901",592,"27,915",285,"9,383","1,790","35,107",523,"22,820",487,"2,862",43,"54,848",562,"39,291",486,,,"32,807",453,"30,314",500,"2,057",23,"27,107",322,"58,867","1,050","4,379",49,"24,846",694,"15,447",940,"569,843","11,591",,,,,,,
May'25,"59,932",676,"22,645",201,"29,381","1,330","35,621",894,"55,662",714,"55,482",540,"11,965","2,042","48,023",679,"30,403",568,-,-,"83,444",845,"54,500",668,,,"41,433",589,"45,428",638,-,-,"34,901",511,"65,598","1,199","6,904",93,"28,605",932,"21,621","1,013","731,548","14,132",,,,,,,
Apr'25,"58,753",612,"19,330",154,"30,855","1,146","31,211",886,"51,411",600,"44,697",439,"10,175","1,859","39,758",537,"26,302",550,-,-,"75,475",796,"42,861",498,,,"35,448",491,"35,415",681,-,-,"51,575",599,"63,021","1,141","6,876",66,"21,545",901,"17,181",973,"661,889","12,927",,,,,,,
